NO.;Time;Interval;Indoor Temperature(°C);Indoor Humidity(%);Outdoor Temperature(°C);Outdoor Humidity(%);Relative Pressure(hpa);Absolute Pressure(hpa);Wind Speed(m/s);Gust(m/s);Wind Direction;DewPoint(°C);WindChill(°C);Hour Rainfall(mm);24 Hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm)
1326;24.03.2015 15:11;30;21,4;33;5,2;55;992,3;995,5;3,1;5,4;W;-3,1;1,2;0;0;0;0;0
1327;24.03.2015 15:41;30;21,1;32;5,1;58;992,2;995,4;8,5;14,6;WSW;-2,5;-5,5;0;0;0;0;0
1328;24.03.2015 16:11;30;21,1;33;3,8;72;992,5;995,7;4,1;6,5;SW;-0,8;-2,3;0;0;0;0;0
1329;24.03.2015 16:41;30;21,1;33;3,1;78;992,3;995,5;3,7;6,8;NW;-0,4;-2,4;0;0;0;0;0
1330;24.03.2015 17:11;30;21,4;33;3,1;80;991,6;994,8;3,7;5,8;NW;0;-2,4;0;0;0;0;0
1331;24.03.2015 17:41;30;21,4;33;3,3;81;991,1;994,3;3,4;4,8;W;0,4;-1,6;0;0;0;0;0
1332;24.03.2015 18:11;30;21,4;33;3,7;79;991;994,2;5,1;7,1;SW;0,4;-3,9;0;0;0;0;0
1333;24.03.2015 18:41;30;21,5;34;3,8;81;991;994,2;6,5;8,8;SW;0,8;-5,5;0;0;0;0;0
1334;24.03.2015 19:11;30;21,5;33;3,9;82;990,4;993,6;3,1;5,1;SW;1,1;-0,3;0;0;0;0;0
1335;24.03.2015 19:41;30;21,4;33;4;81;990,2;993,4;3,4;4,4;WSW;1;-0,8;0;0;0;0;0
1336;24.03.2015 20:11;30;21,4;33;4;82;989,8;993;3,1;5,1;SW;1,2;-0,2;0;0;0;0;0
1337;24.03.2015 20:41;30;21,4;33;4,2;82;989,3;992,5;4,8;7,5;W;1,4;-2,9;0;0;0;0;0
1338;24.03.2015 21:11;30;21,4;33;4,3;82;988,9;992,1;4,4;6,8;NW;1,5;-2,2;0;0;0;0;0
1339;24.03.2015 21:41;30;21,4;33;4,4;82;988,7;991,9;5,1;7,8;WNW;1,6;-3;0;0;0;0;0
1340;24.03.2015 22:11;30;21,4;33;4,3;82;988,9;992,1;6,1;9,9;SW;1,5;-4,4;0;0;0;0;0
1341;24.03.2015 22:41;30;21,4;34;4;83;988,7;991,9;5,4;8,2;SW;1,4;-3,9;0;0;0;0;0
1342;24.03.2015 23:11;30;21,4;34;4;82;988,8;992;5,1;8,2;NW;1,2;-3,5;0;0;0;0;0
1343;24.03.2015 23:41;30;21,5;34;4;82;989;992,2;5,1;7,1;SW;1,2;-3,5;0;0;0;0;0
1344;25.03.2015 00:11;30;21,7;34;3,8;84;989,4;992,6;3,4;4,8;W;1,4;-1;0;0;0;0;0
1345;25.03.2015 00:41;30;21,9;34;3,7;85;989,8;993;2;3,4;SW;1,4;2,3;0;0;0;0;0
1346;25.03.2015 01:11;30;22;33;3,6;85;990,5;993,7;4,1;5,4;SW;1,3;-2,5;0;0;0;0;0
1347;25.03.2015 01:41;30;22;33;3,1;86;990,9;994,1;2,4;4,4;W;1;0,5;0;0;0;0;0
1348;25.03.2015 02:11;30;22;34;2,9;83;991,3;994,5;2,4;3,7;N;0,3;0,3;0;0;0;0;0
1349;25.03.2015 02:41;30;22;35;3,1;86;991,6;994,8;2,4;4,1;NW;1;0,5;0;0;0;0;0
1350;25.03.2015 03:11;30;22,1;35;3;88;992,1;995,3;1;2;SW;1,2;3;0;0;0;0;0
1351;25.03.2015 03:41;30;22,1;35;2,8;85;992,4;995,6;0,3;0,7;NW;0,5;2,8;0;0;0;0;0
1352;25.03.2015 04:11;30;22,2;35;2,7;85;992,3;995,5;0,3;0,7;SW;0,4;2,7;0;0;0;0;0
1353;25.03.2015 04:41;30;22,2;35;2,8;85;992,8;996;0,3;1;NW;0,5;2,8;0;0;0;0;0
1354;25.03.2015 05:11;30;22,2;34;2,8;86;992,9;996,1;0,3;0,7;SW;0,7;2,8;0;0;0;0;0
1355;25.03.2015 05:41;30;22,2;34;2,8;85;993,3;996,5;0;0,7;W;0,5;2,8;0;0;0;0;0
1356;25.03.2015 06:11;30;22,2;34;2,8;85;993,4;996,6;0,3;1;SW;0,5;2,8;0;0;0;0;0
1357;25.03.2015 06:41;30;22,1;34;2,8;84;993,5;996,7;0;0,3;E;0,4;2,8;0;0;0;0;0
1358;25.03.2015 07:11;30;21,9;36;2,2;84;993,6;996,8;0;0;SW;-0,2;2,2;0;0;0;0;0
1359;25.03.2015 07:41;30;21,4;36;3;89;993,4;996,6;0;0;NW;1,4;3;0;0;0;0;0
1360;25.03.2015 08:11;30;21,1;36;2,8;84;994;997,2;1;2;W;0,4;2,8;0;0;0;0;0
1361;25.03.2015 08:41;30;20,9;36;3,1;87;994;997,2;1,4;1,7;W;1,2;3,1;0;0;0;0;0
1362;25.03.2015 09:11;30;20,7;37;3;89;994,3;997,5;0,3;1;SW;1,4;3;0;0;0;0;0
1363;25.03.2015 09:41;30;20,6;37;3,1;89;994,3;997,5;0,7;1,4;WSW;1,5;3,1;0;0;0;0;0
1364;25.03.2015 10:11;30;20,5;37;2,7;84;994,4;997,6;0,3;1,7;W;0,3;2,7;0;0;0;0;0
1365;25.03.2015 10:41;30;20,4;37;2,7;84;994,6;997,8;1;1,7;SW;0,3;2,7;0;0;0;0;0
1366;25.03.2015 11:11;30;20,3;37;2,6;84;994,7;997,9;0,3;1;WSW;0,2;2,6;0;0;0;0;0
1367;25.03.2015 11:41;30;20,2;37;2,6;83;994,7;997,9;1;2;SW;0;2,6;0;0;0;0;0
1368;25.03.2015 12:11;30;20,2;37;2,7;82;994,7;997,9;0;0,3;SW;-0,1;2,7;0;0;0;0;0
1369;25.03.2015 12:41;30;20,4;37;3,1;85;994,9;998,1;0,7;1,4;SW;0,8;3,1;0;0;0;0;0
1370;25.03.2015 13:11;30;20,8;37;3,2;82;995,1;998,3;0,7;1,4;W;0,4;3,2;0;0;0;0;0
1371;25.03.2015 13:41;30;21,1;35;3,1;82;995,5;998,7;2;3,1;SW;0,3;1,6;0;0;0;0;0
1372;25.03.2015 14:11;30;21,1;35;3,2;79;996,1;999,3;1,4;2,4;SW;-0,1;3,2;0;0;0;0;0
1373;25.03.2015 14:41;30;21,1;35;3,3;80;995,8;999;1,7;3,4;SW;0,2;3,3;0;0;0;0;0
1374;25.03.2015 15:11;30;21,1;35;3,4;78;995,6;998,8;2;3,4;SW;-0,1;2;0;0;0;0;0
1375;25.03.2015 15:41;30;21,1;36;3,7;77;996,2;999,4;1,4;2;SW;0;3,7;0;0;0;0;0
1376;25.03.2015 16:11;30;21,4;36;4;74;996,5;999,7;1,7;2,7;SW;-0,2;4;0;0;0;0;0
1377;25.03.2015 16:41;30;21,5;35;4,7;73;996,7;999,9;2,7;4,4;W;0,3;1,5;0;0;0;0;0
1378;25.03.2015 17:11;30;21,5;35;5;71;996,5;999,7;2,4;4,1;SW;0,2;2,6;0;0;0;0;0
1379;25.03.2015 17:41;30;21,4;35;5;72;996,8;1000;3,1;5,1;W;0,4;1;0;0;0;0;0
1380;25.03.2015 18:11;30;21,5;35;5,2;72;996,6;999,8;4,4;5,4;W;0,6;-1,1;0;0;0;0;0
1381;25.03.2015 18:41;30;21,5;35;5,1;74;996,9;1000,1;2,7;3,7;W;0,9;2;0;0;0;0;0
1382;25.03.2015 19:11;30;21,4;34;4,9;77;996,9;1000,1;2;3,1;W;1,2;3,5;0;0;0;0;0
1383;25.03.2015 19:41;30;21,1;34;4,5;82;997,3;1000,5;2,4;4,4;W;1,7;2;0;0;0;0;0
1384;25.03.2015 20:11;30;21,1;34;4,9;82;997,4;1000,6;3,1;4,8;---;2,1;0,9;0;0;0;0;0
1385;25.03.2015 20:41;30;21,4;35;5;82;997,4;1000,6;3,4;4,1;NW;2,2;0,4;0;0;0;0;0
1386;25.03.2015 21:11;30;21,5;35;5,2;81;997,5;1000,7;4,4;5,4;W;2,2;-1,1;0;0;0;0;0
1387;25.03.2015 21:41;30;21,8;35;5,2;81;997,5;1000,7;3,1;4,4;W;2,2;1,2;0;0;0;0;0
1388;25.03.2015 22:11;30;22,1;34;5,2;80;997,7;1000,9;2;3,1;WSW;2;3,8;0;0;0;0;0
1389;25.03.2015 22:41;30;22,5;33;5,6;79;998;1001,2;2,4;3,4;SW;2,3;3,2;0;0;0;0;0
1390;25.03.2015 23:11;30;22,6;33;5,6;79;997,9;1001,1;1;2,7;NW;2,3;5,6;0;0;0;0;0
1391;25.03.2015 23:41;30;22,5;33;4,6;82;998,4;1001,6;2,4;2,7;SW;1,8;2,1;0;0;0;0;0
1392;26.03.2015 00:11;30;22,4;33;5,2;80;998,4;1001,6;2,7;4,4;SW;2;2,1;0;0;0;0;0
1393;26.03.2015 00:41;30;22,5;34;5,2;82;998,8;1002;2;3,4;SW;2,4;3,8;0;0;0;0;0
1394;26.03.2015 01:11;30;22,9;35;5,2;82;999,1;1002,3;2,4;4,1;W;2,4;2,8;0;0;0;0;0
1395;26.03.2015 01:41;30;22,9;35;4,7;84;999,4;1002,6;1,7;2,4;SW;2,2;4,7;0;0;0;0;0
1396;26.03.2015 02:11;30;22,9;35;4,9;84;999,2;1002,4;2;2,7;NW;2,4;3,5;0;0;0;0;0
1397;26.03.2015 02:41;30;22,8;35;5,1;83;999;1002,2;2,7;3,7;WSW;2,5;2;0;0;0;0;0
1398;26.03.2015 03:11;30;22,8;35;5,2;82;999;1002,2;2,4;3,7;SW;2,4;2,8;0;0;0;0;0
1399;26.03.2015 03:41;30;22,7;35;5,2;82;999;1002,2;2,4;4,1;NW;2,4;2,8;0;0;0;0;0
1400;26.03.2015 04:11;30;22,7;36;5,2;81;998,7;1001,9;2;3,4;W;2,2;3,8;0;0;0;0;0
1401;26.03.2015 04:41;30;22,6;37;5,1;81;998,7;1001,9;1,7;2,7;W;2,1;5,1;0;0;0;0;0
1402;26.03.2015 05:11;30;22,6;37;5,1;80;999;1002,2;1,4;2,7;SW;1,9;5,1;0;0;0;0;0
1403;26.03.2015 05:41;30;22,6;36;4,9;82;998,8;1002;2;3,1;W;2,1;3,5;0;0;0;0;0
1404;26.03.2015 06:11;30;22,5;36;5;80;998,6;1001,8;1;1,7;W;1,8;5;0;0;0;0;0
1405;26.03.2015 06:41;30;22,4;36;4,9;81;998,3;1001,5;3,7;4,8;S;1,9;-0,3;0;0;0;0;0
1406;26.03.2015 07:11;30;22,3;36;5,1;75;997,9;1001,1;2,4;3,7;SW;1;2,7;0;0;0;0;0
1407;26.03.2015 07:41;30;22;36;5,1;74;997,9;1001,1;1,4;2,4;SW;0,9;5,1;0;0;0;0;0
1408;26.03.2015 08:11;30;21,7;37;5,1;71;997;1000,2;2;3,1;W;0,3;3,7;0;0;0;0;0
1409;26.03.2015 08:41;30;21,4;37;4,3;78;996,7;999,9;1,4;2,7;SW;0,8;4,3;0;0;0;0;0
1410;26.03.2015 09:11;30;21,1;37;4,9;73;995,7;998,9;2,4;4,1;NW;0,5;2,5;0;0;0;0;0
1411;26.03.2015 09:41;30;21,1;36;5;70;995,5;998,7;2,7;4,8;WSW;0;1,8;0;0;0;0;0
1412;26.03.2015 10:11;30;21;36;5,2;70;995,4;998,6;2;4,1;SW;0,2;3,8;0;0;0;0;0
1413;26.03.2015 10:41;30;20,9;37;5,2;68;994,8;998;3,7;4,8;SW;-0,2;0,1;0;0;0;0;0
1414;26.03.2015 11:11;30;20,8;37;5,2;68;994,3;997,5;3,4;5,8;W;-0,2;0,6;0;0;0;0;0
1415;26.03.2015 11:41;30;20,7;37;4,5;73;993,9;997,1;2,7;4,1;SW;0,1;1,3;0;0;0;0;0
1416;26.03.2015 12:11;30;20,6;37;5;70;993,5;996,7;3,7;5,1;SW;0;-0,2;0;0;0;0;0
1417;26.03.2015 12:41;30;20,7;37;5,2;67;992,7;995,9;2,7;4,4;NNW;-0,4;2,1;0;0;0;0;0
1418;26.03.2015 13:11;30;21,1;35;5,2;67;992,2;995,4;4,8;5,8;SW;-0,4;-1,6;0;0;0;0;0
1419;26.03.2015 13:41;30;21,4;35;5,2;68;992,3;995,5;3,1;5,4;SW;-0,2;1,2;0;0;0;0;0
1420;26.03.2015 14:11;30;21,4;34;4,8;74;991,7;994,9;4,4;7,8;SW;0,6;-1,5;0;0;0;0;0
1421;26.03.2015 14:41;30;21,1;34;4,2;81;991,4;994,6;3,1;4,4;SW;1,2;0,1;0;0;0;0;0
1422;26.03.2015 15:11;30;21,1;34;4;81;990,8;994;3,4;5,1;W;1;-0,8;0;0;0;0;0
1423;26.03.2015 15:41;30;21,1;34;4;83;990,8;994;2,7;4,1;NW;1,4;0,7;0;0;0;0;0
1424;26.03.2015 16:11;30;21,4;35;4,1;82;990,3;993,5;3,7;5,4;W;1,3;-1,2;0;0;0;0;0
1425;26.03.2015 16:41;30;21,4;35;4,1;83;990;993,2;2,4;4,8;W;1,5;1,6;0;0;0;0;0
1426;26.03.2015 17:11;30;21,1;35;4,2;82;989,8;993;2,4;3,4;W;1,4;1,7;0;0;0;0;0
1427;26.03.2015 17:41;30;21,1;35;4,1;82;989,3;992,5;2,7;4,8;WSW;1,3;0,8;0;0;0;0;0
1428;26.03.2015 18:11;30;21,1;36;4,3;83;989,1;992,3;2,4;3,4;NW;1,7;1,8;0;0;0;0;0
1429;26.03.2015 18:41;30;21,1;36;4,4;82;989,1;992,3;2;3,1;W;1,6;3;0;0;0;0;0
1430;26.03.2015 19:11;30;21,1;36;4,4;83;989;992,2;2,7;4,1;W;1,8;1,2;0;0;0;0;0
1431;26.03.2015 19:41;30;21,1;36;4,5;83;988,1;991,3;2,7;4,1;WSW;1,9;1,3;0;0;0;0;0
1432;26.03.2015 20:11;30;21,4;39;4,6;84;987,9;991,1;5,1;6,8;W;2,1;-2,8;0;0;0;0;0
1433;26.03.2015 20:41;30;21,4;40;4,9;84;987,8;991;2;3,4;SW;2,4;3,5;0;0;0;0;0
1434;26.03.2015 21:11;30;21,6;40;4,9;85;987,2;990,4;3,1;5,1;WSW;2,6;0,9;0;0;0;0;0
1435;26.03.2015 21:41;30;21,8;40;5;83;987,2;990,4;3,1;6,8;SW;2,4;1;0;0;0;0;0
1436;26.03.2015 22:11;30;21,8;40;4,9;86;986,9;990,1;2;3,4;S;2,8;3,5;0;0;0;0;0
1437;26.03.2015 22:41;30;21,7;39;5,1;86;986,5;989,7;1,7;2,4;SW;3;5,1;0;0;0;0;0
1438;26.03.2015 23:11;30;21,8;39;5,2;87;985,8;989;1,7;2,7;W;3,2;5,2;0;0;0;0;0
1439;26.03.2015 23:41;30;21,9;39;5,2;88;985,6;988,8;1;2;W;3,4;5,2;0;0;0;0;0
1440;27.03.2015 00:11;30;21,9;39;5,2;88;984,8;988;1;2;SW;3,4;5,2;0;0;0;0;0
1441;27.03.2015 00:41;30;21,9;39;5,2;88;984,4;987,6;1;1,7;W;3,4;5,2;0;0;0;0;0
1442;27.03.2015 01:11;30;22;38;5,2;89;984,1;987,3;1;1,7;W;3,5;5,2;0;0;0;0;0
1443;27.03.2015 01:41;30;21,9;39;5,6;88;983,5;986,7;0,3;1;W;3,8;5,6;0;0;0;0;0
1444;27.03.2015 02:11;30;21,9;39;5,6;89;982,7;985,9;0;0,7;WSW;3,9;5,6;0;0;0;0;0
1445;27.03.2015 02:41;30;21,9;39;5,6;88;982,1;985,3;2,4;4,1;SW;3,8;3,2;0;0;0;0;0
1446;27.03.2015 03:11;30;22;38;5,6;86;981,6;984,8;0,7;1,4;WSW;3,5;5,6;0;0;0;0;0
1447;27.03.2015 03:41;30;22;39;5,7;84;980,9;984,1;3,1;4,4;NW;3,2;1,8;0;0;0;0;0
1448;27.03.2015 04:11;30;22;38;5,6;84;979,9;983,1;1;1,7;SW;3,1;5,6;0;0;0;0;0
1449;27.03.2015 04:41;30;22;38;5,6;84;979,3;982,5;2,7;4,4;NW;3,1;2,5;0;0;0;0;0
1450;27.03.2015 05:11;30;21,9;39;5,6;84;978,6;981,8;2,4;4,4;W;3,1;3,2;0;0;0;0;0
1451;27.03.2015 05:41;30;21,9;39;5,2;83;978;981,2;2;2,7;WSW;2,6;3,8;0;0;0;0;0
1452;27.03.2015 06:11;30;21,9;39;5,6;82;977,2;980,4;3,4;4,8;SW;2,8;1,1;0;0;0;0;0
1453;27.03.2015 06:41;30;21,5;39;5,2;83;976,4;979,6;1,7;3,4;W;2,6;5,2;0;0;0;0;0
1454;27.03.2015 07:11;30;21,1;39;5,2;83;975,7;978,9;2,4;4,4;SW;2,6;2,8;0;0;0;0;0
1455;27.03.2015 07:41;30;20,9;40;5,2;83;975,4;978,6;2,4;4,4;W;2,6;2,8;0;0;0;0;0
1456;27.03.2015 08:11;30;20,6;40;5,1;83;974,6;977,8;1,4;2,4;NW;2,5;5,1;0;0;0;0;0
1457;27.03.2015 08:41;30;20,5;40;5,2;82;973,7;976,9;3,4;4,4;SW;2,4;0,6;0;0;0;0;0
1458;27.03.2015 09:11;30;20,3;40;5,2;81;973,1;976,3;4,1;6,8;SW;2,2;-0,6;0;0;0;0;0
1459;27.03.2015 09:41;30;20,2;40;5,6;79;971,8;975;2,4;3,7;SW;2,3;3,2;0;0;0;0;0
1460;27.03.2015 10:11;30;20,1;40;5,8;79;970,8;974;3,1;6,8;WNW;2,4;1,9;0;0;0;0;0
1461;27.03.2015 10:41;30;20;40;6;76;969,7;972,9;1,7;2,7;E;2,1;6;0;0;0;0;0
1462;27.03.2015 11:11;30;20;40;6,2;75;968,8;972;0,3;1;NW;2,1;6,2;0;0;0;0;0
1463;27.03.2015 11:41;30;20;40;6,3;73;967,8;971;3,1;4,1;SW;1,8;2,5;0;0;0;0;0
1464;27.03.2015 12:11;30;19,9;41;6,3;73;967,2;970,4;0,3;1;W;1,8;6,3;0;0;0;0;0
1465;27.03.2015 12:41;30;20,1;40;6,3;73;966,3;969,5;2;3,4;W;1,8;5;0;0;0;0;0
1466;27.03.2015 13:11;30;20,6;40;6,9;68;965,4;968,6;1,4;2,7;SW;1,4;6,9;0;0;0;0;0
1467;27.03.2015 13:41;30;20,9;40;6,5;70;965,4;968,6;0,7;1,7;SW;1,4;6,5;0;0;0;0;0
1468;27.03.2015 14:11;30;21;39;6,6;70;965,2;968,4;1;2;N;1,5;6,6;0;0;0;0;0
1469;27.03.2015 14:41;30;21;39;6,2;72;965,4;968,6;1;2,4;SW;1,5;6,2;0;0;0;0;0
1470;27.03.2015 15:11;30;21,1;38;6,3;72;964,6;967,8;1,7;3,7;E;1,6;6,3;0;0;0;0;0
1471;27.03.2015 15:41;30;21,1;38;6;73;964,2;967,4;2,7;5,1;SW;1,5;3;0;0;0;0;0
1472;27.03.2015 16:11;30;21,1;38;5,8;76;963,5;966,7;2;3,1;SW;1,9;4,5;0;0;0;0;0
1473;27.03.2015 16:41;30;21,1;39;6,6;72;963,3;966,5;2;3,1;NW;1,9;5,3;0;0;0;0;0
1474;27.03.2015 17:11;30;21,4;39;6,7;73;963,1;966,3;3,7;6,5;SW;2,2;1,9;0;0;0;0;0
1475;27.03.2015 17:41;30;21,6;40;6,7;74;963,1;966,3;3,7;5,8;S;2,4;1,9;0;0;0;0;0
1476;27.03.2015 18:11;30;21,7;40;6,6;72;963,1;966,3;4,1;6,8;WSW;1,9;1,1;0;0;0;0;0
1477;27.03.2015 18:41;30;21,7;40;6,2;76;962,9;966,1;4,8;7,1;NW;2,3;-0,4;0;0;0;0;0
1478;27.03.2015 19:11;30;21,7;39;5,7;80;962,8;966;4,8;7,1;SW;2,5;-1;0;0;0;0;0
1479;27.03.2015 19:41;30;21,7;39;5,2;82;963,3;966,5;2,7;4,1;NW;2,4;2,1;0;0;0;0;0
1480;27.03.2015 20:11;30;21,7;40;5,2;83;963,1;966,3;5,4;8,5;SW;2,6;-2,4;0;0;0;0;0
1481;27.03.2015 20:41;30;21,8;40;5,2;83;963,4;966,6;5,8;8,8;SW;2,6;-2,9;0;0;0;0;0
1482;27.03.2015 21:11;30;21,8;40;4,9;84;964;967,2;4,1;5,8;NW;2,4;-1;0;0;0;0;0
1483;27.03.2015 21:41;30;21,8;40;4,8;87;964,1;967,3;2,7;4,4;W;2,8;1,6;0;0;0;0;0
1484;27.03.2015 22:11;30;21,9;40;5,6;90;964,6;967,8;5,4;6,8;WSW;4,1;-1,9;0;0;0;0;0
1485;27.03.2015 22:41;30;22;39;5,8;85;965,4;968,6;3,4;6,1;WSW;3,5;1,3;0;0;0;0;0
1486;27.03.2015 23:11;30;22,1;39;5,8;84;966,3;969,5;2,7;4,1;NW;3,3;2,7;0;0;0;0;0
1487;27.03.2015 23:41;30;22,3;39;5,7;82;967,3;970,5;5,1;8,5;WNW;2,9;-1,4;0;0;0;0;0
1488;28.03.2015 00:11;30;22,3;39;5,8;77;967,9;971,1;2,7;4,8;WNW;2,1;2,7;0;0;0;0;0
1489;28.03.2015 00:41;30;22,3;38;6,2;79;968,5;971,7;3,7;5,1;NW;2,8;1,3;0;0;0;0;0
1490;28.03.2015 01:11;30;22,3;38;6,1;76;968,8;972;1,4;1,7;SW;2,2;6,1;0;0;0;0;0
1491;28.03.2015 01:41;30;22,3;38;6;76;969,2;972,4;2;4,1;NE;2,1;4,7;0;0;0;0;0
1492;28.03.2015 02:11;30;22,2;38;5,6;82;969,8;973;2,4;3,4;SW;2,8;3,2;0;0;0;0;0
1493;28.03.2015 02:41;30;22,1;38;4,8;83;970,1;973,3;2,7;3,7;W;2,2;1,6;0;0;0;0;0
1494;28.03.2015 03:11;30;22,1;38;4,3;86;970,2;973,4;0,3;0,7;SW;2,2;4,3;0;0;0;0;0
1495;28.03.2015 03:41;30;22,2;38;4,9;82;970,2;973,4;1,4;2;WSW;2,1;4,9;0;0;0;0;0
1496;28.03.2015 04:11;30;22,2;38;4,7;84;970,4;973,6;1,7;2,7;W;2,2;4,7;0;0;0;0;0
1497;28.03.2015 04:41;30;22,1;38;5,2;83;970,6;973,8;2,4;5,8;SW;2,6;2,8;0;0;0;0;0
1498;28.03.2015 05:11;30;22,1;38;5,6;82;970,7;973,9;1,7;2,4;W;2,8;5,6;0;0;0;0;0
1499;28.03.2015 05:41;30;22,1;38;5,6;80;970,6;973,8;1,4;3,1;WSW;2,4;5,6;0;0;0;0;0
1500;28.03.2015 06:11;30;22,1;38;5,2;81;970,9;974,1;1,4;2;SW;2,2;5,2;0;0;0;0;0
1501;28.03.2015 06:41;30;21,9;39;5;81;970,4;973,6;2;3,1;SW;2;3,6;0;0;0;0;0
1502;28.03.2015 07:11;30;21,5;38;4,5;85;970,7;973,9;0,3;1;W;2,2;4,5;0;0;0;0;0
1503;28.03.2015 07:41;30;21,1;38;4,8;85;970,5;973,7;1,7;3,4;SW;2,5;4,8;0;0;0;0;0
1504;28.03.2015 08:11;30;21,1;38;5;81;970,6;973,8;2;3,1;SW;2;3,6;0;0;0;0;0
1505;28.03.2015 08:41;30;20,9;39;4,5;82;970,7;973,9;2;3,1;NW;1,7;3,1;0;0;0;0;0
1506;28.03.2015 09:11;30;20,8;39;4;85;970,9;974,1;1,7;2,7;W;1,7;4;0;0;0;0;0
1507;28.03.2015 09:41;30;20,7;39;3,7;86;970,9;974,1;1,4;2;W;1,6;3,7;0;0;0;0;0
1508;28.03.2015 10:11;30;20,6;40;3,4;86;970,7;973,9;2,4;3,7;W;1,3;0,8;0;0;0;0;0
1509;28.03.2015 10:41;30;20,5;40;3,1;86;970,8;974;1,7;3,1;W;1;3,1;0;0;0;0;0
1510;28.03.2015 11:11;30;20,4;40;3,1;87;971,4;974,6;0,7;1,4;W;1,2;3,1;0;0;0;0;0
1511;28.03.2015 11:41;30;20,3;40;3,3;87;971,3;974,5;0,7;2;SW;1,3;3,3;0;0;0;0;0
1512;28.03.2015 12:11;30;20,3;40;3,1;87;971,3;974,5;0,3;1;SW;1,2;3,1;0;0;0;0;0
1513;28.03.2015 12:41;30;20,5;40;3,4;87;971,5;974,7;0;0,7;SW;1,4;3,4;0;0;0;0;0
1514;28.03.2015 13:11;30;21,1;39;3,3;87;971,7;974,9;0;0;WSW;1,3;3,3;0;0;0;0;0
1515;28.03.2015 13:41;30;21,4;39;3,1;87;972;975,2;0;0,7;SW;1,2;3,1;0;0;0;0;0
1516;28.03.2015 14:11;30;21,4;38;3,2;88;972,4;975,6;0,3;1;W;1,4;3,2;0;0;0;0;0
1517;28.03.2015 14:41;30;21,5;38;3,2;88;972,9;976,1;2;2,7;NW;1,4;1,7;0;0;0;0;0
1518;28.03.2015 15:11;30;21,7;38;3,4;87;973,4;976,6;0,7;1,4;W;1,4;3,4;0;0;0;0;0
1519;28.03.2015 15:41;30;21,8;38;3,7;87;974,1;977,3;1;1,4;SW;1,7;3,7;0;0;0;0;0
1520;28.03.2015 16:11;30;21,8;38;3,8;88;974,8;978;0,7;1,4;SW;2;3,8;0;0;0;0;0
1521;28.03.2015 16:41;30;21,9;37;4,2;85;975,4;978,6;1;1,4;SW;1,9;4,2;0;0;0;0;0
1522;28.03.2015 17:11;30;21,9;37;4,8;80;976,3;979,5;1,4;2,7;SE;1,6;4,8;0;0;0;0;0
1523;28.03.2015 17:41;30;22;36;5,2;75;976,9;980,1;0,3;1;W;1,1;5,2;0;0;0;0;0
1524;28.03.2015 18:11;30;22,1;36;5,2;74;977,7;980,9;0;0;NW;1;5,2;0;0;0;0;0
1525;28.03.2015 18:41;30;22,1;36;5,2;73;978;981,2;0;0,7;NNE;0,8;5,2;0;0;0;0;0
1526;28.03.2015 19:11;30;22,9;36;7,6;58;978,3;981,5;1;1,4;SE;-0,1;7,6;0;0;0;0;0
1527;28.03.2015 19:41;30;23;35;6,8;65;978,9;982,1;0,3;1,4;E;0,7;6,8;0;0;0;0;0
1528;28.03.2015 20:11;30;22,9;35;5,8;67;979,3;982,5;0,3;0,7;SE;0,2;5,8;0;0;0;0;0
1529;28.03.2015 20:41;30;23,5;35;9,1;55;979,6;982,8;1,7;2;E;0,5;9,1;0;0;0;0;0
1530;28.03.2015 21:11;30;24;34;7,2;55;980,1;983,3;1,4;2;E;-1,2;7,2;0;0;0;0;0
1531;28.03.2015 21:41;30;23,7;34;7,7;51;980,7;983,9;0;0,3;N;-1,8;7,7;0;0;0;0;0
1532;28.03.2015 22:11;30;23,6;35;7,3;51;980,8;984;0,3;0,7;NW;-2,2;7,3;0;0;0;0;0
1533;28.03.2015 22:41;30;23,5;35;6,9;60;981,2;984,4;0;0;NW;-0,3;6,9;0;0;0;0;0
1534;28.03.2015 23:12;31;23,2;35;5,2;70;981,6;984,8;0;0;NW;0,2;5,2;0;0;0;0;0
1535;28.03.2015 23:42;30;22,8;34;4,4;73;981,6;984,8;0;0;NW;0;4,4;0;0;0;0;0
1536;29.03.2015 00:12;30;22,5;34;3,3;76;982,1;985,3;0;0;NW;-0,5;3,3;0;0;0;0;0
1537;29.03.2015 00:42;30;22,4;35;2,5;75;982,5;985,7;0;0;NW;-1,5;2,5;0;0;0;0;0
1538;29.03.2015 01:12;30;22,3;35;1,7;77;982,9;986,1;0;0;NW;-1,9;1,7;0;0;0;0;0
1539;29.03.2015 01:42;30;22,3;35;1,5;80;983,1;986,3;0;0;NW;-1,6;1,5;0;0;0;0;0
1540;29.03.2015 02:12;30;22,3;35;1,1;80;983,4;986,6;0;0;NW;-2;1,1;0;0;0;0;0
1541;29.03.2015 02:42;30;22,3;34;1;80;983,5;986,7;0;0,3;NW;-2,1;1;0;0;0;0;0
1542;29.03.2015 03:12;30;22,3;34;1,1;81;983,7;986,9;0;0;NW;-1,8;1,1;0;0;0;0;0
1543;29.03.2015 03:42;30;22,2;34;2,2;81;984,1;987,3;0;0,3;SW;-0,7;2,2;0;0;0;0;0
